date,value
2015-01-02 00:00:00,2433.654899
2015-01-02 01:00:00,2427.682939
2015-01-02 02:00:00,2415.814274
2015-01-02 03:00:00,2390.40597
2015-01-02 04:00:00,2365.46585
2015-01-02 05:00:00,2348.168295
2015-01-02 06:00:00,2357.15272
2015-01-02 07:00:00,2412.594781
2015-01-02 08:00:00,2525.428165
2015-01-02 09:00:00,2602.01501
2015-01-02 10:00:00,2609.259846
2015-01-02 11:00:00,2601.067775
2015-01-02 12:00:00,2526.560948
2015-01-02 13:00:00,2588.496082
2015-01-02 14:00:00,2599.511353
2015-01-02 15:00:00,2583.274184
2015-01-02 16:00:00,2551.435384
2015-01-02 17:00:00,2492.788711
2015-01-02 18:00:00,2471.925406
2015-01-02 19:00:00,2431.974505
2015-01-02 20:00:00,2403.46278
2015-01-02 21:00:00,2376.11507
2015-01-02 22:00:00,2347.795741
2015-01-02 23:00:00,2317.172759

