date,value
2015-01-02 00:00:00,2707.538647
2015-01-02 01:00:00,2693.052406
2015-01-02 02:00:00,2674.048152
2015-01-02 03:00:00,2657.641132
2015-01-02 04:00:00,2629.494034
2015-01-02 05:00:00,2596.198276
2015-01-02 06:00:00,2627.959758
2015-01-02 07:00:00,2534.317077
2015-01-02 08:00:00,2606.71842
2015-01-02 09:00:00,2578.683373
2015-01-02 10:00:00,2571.654399
2015-01-02 11:00:00,2564.387932
2015-01-02 12:00:00,2405.468528
2015-01-02 13:00:00,2573.984279
2015-01-02 14:00:00,2632.945587
2015-01-02 15:00:00,2631.292403
2015-01-02 16:00:00,2591.509537
2015-01-02 17:00:00,2431.438654
2015-01-02 18:00:00,2385.032024
2015-01-02 19:00:00,2368.826449
2015-01-02 20:00:00,2378.804268
2015-01-02 21:00:00,2343.744282
2015-01-02 22:00:00,2498.224565
2015-01-02 23:00:00,2648.30806

