date,value
2015-01-02 00:00:00,8113.782539
2015-01-02 01:00:00,8128.892069
2015-01-02 02:00:00,8125.057957
2015-01-02 03:00:00,8105.833029
2015-01-02 04:00:00,8063.228315
2015-01-02 05:00:00,8040.838274
2015-01-02 06:00:00,8020.298111
2015-01-02 07:00:00,8055.402893
2015-01-02 08:00:00,8223.550813
2015-01-02 09:00:00,8269.414177
2015-01-02 10:00:00,8285.589096
2015-01-02 11:00:00,8297.171664
2015-01-02 12:00:00,8201.004516
2015-01-02 13:00:00,8274.409611
2015-01-02 14:00:00,8289.400276
2015-01-02 15:00:00,8294.079902
2015-01-02 16:00:00,8246.206129
2015-01-02 17:00:00,8153.50076
2015-01-02 18:00:00,8081.694721
2015-01-02 19:00:00,8016.998455
2015-01-02 20:00:00,7989.248577
2015-01-02 21:00:00,7982.534665
2015-01-02 22:00:00,8016.601415
2015-01-02 23:00:00,8031.015462
