date,value
2015-01-02 00:00:00,2688.877111
2015-01-02 01:00:00,2681.512897
2015-01-02 02:00:00,2662.496048
2015-01-02 03:00:00,2655.114105
2015-01-02 04:00:00,2592.888804
2015-01-02 05:00:00,2574.365546
2015-01-02 06:00:00,2605.23863
2015-01-02 07:00:00,2566.463441
2015-01-02 08:00:00,2729.750919
2015-01-02 09:00:00,2823.734834
2015-01-02 10:00:00,2836.415242
2015-01-02 11:00:00,2820.160404
2015-01-02 12:00:00,2603.181965
2015-01-02 13:00:00,2885.911257
2015-01-02 14:00:00,2876.013141
2015-01-02 15:00:00,2849.043858
2015-01-02 16:00:00,2815.717738
2015-01-02 17:00:00,2746.849186
2015-01-02 18:00:00,2738.975253
2015-01-02 19:00:00,2704.689671
2015-01-02 20:00:00,2679.220997
2015-01-02 21:00:00,2655.749893
2015-01-02 22:00:00,2654.652304
2015-01-02 23:00:00,2634.838499

